,DEFAULT_PROB,NBR_EMPLOYEES,COUNTRY_RISK_GROWTH_RATE,COUNTRY_RISK_PAYOUT_RATIO,VOLATILITY_30D,VOLATILITY_180D,PCT_CHG_1_YEAR,PCT_CHG_6_M,CURRENT_ASSETS,CURRENCY_MISSING,PCT_WOMEN_EMPLOYEES_MISSING,PCT_WOMEN_MGT_MISSING,ETHICS_POLICY_N,BRIBERY_POLICY_Y,BRIBERY_POLICY_nan,INDUSTRY_GROUP_Capital Goods,INDUSTRY_GROUP_Commercial & Professional Serv,INDUSTRY_GROUP_Consumer Durables & Apparel,INDUSTRY_GROUP_Health Care Equipment & Servic,"INDUSTRY_GROUP_Pharmaceuticals, Biotechnology",INDUSTRY_GROUP_Retailing,INDUSTRY_GROUP_Software & Services,INDUSTRY_GROUP_Transportation,INDUSTRY_Air Freight & Logistics,INDUSTRY_Airlines,INDUSTRY_Auto Components,INDUSTRY_Automobiles,INDUSTRY_Beverages,INDUSTRY_Biotechnology,INDUSTRY_Building Products,INDUSTRY_Capital Markets,INDUSTRY_Chemicals,INDUSTRY_Commercial Services & Supplies,INDUSTRY_Communications Equipment,INDUSTRY_Construction & Engineering,INDUSTRY_Construction Materials,INDUSTRY_Consumer Finance,INDUSTRY_Containers & Packaging,INDUSTRY_Distributors,INDUSTRY_Diversified Consumer Services,INDUSTRY_Diversified Financial Services,INDUSTRY_Electric Utilities,INDUSTRY_Electrical Equipment,"INDUSTRY_Electronic Equipment, Instrume",INDUSTRY_Energy Equipment & Services,INDUSTRY_Equity Real Estate Investment,INDUSTRY_Food & Staples Retailing,INDUSTRY_Food Products,INDUSTRY_Gas Utilities,INDUSTRY_Health Care Equipment & Suppli,INDUSTRY_Health Care Providers & Servic,INDUSTRY_Health Care Technology,"INDUSTRY_Hotels, Restaurants & Leisure",INDUSTRY_Household Durables,INDUSTRY_Household Products,INDUSTRY_IT Services,INDUSTRY_Independent Power and Renewabl,INDUSTRY_Industrial Conglomerates,INDUSTRY_Insurance,INDUSTRY_Internet & Direct Marketing Re,INDUSTRY_Internet Software & Services,INDUSTRY_Leisure Products,INDUSTRY_Life Sciences Tools & Services,INDUSTRY_Machinery,INDUSTRY_Marine,INDUSTRY_Media,INDUSTRY_Metals & Mining,INDUSTRY_Multi-Utilities,INDUSTRY_Multiline Retail,INDUSTRY_Paper & Forest Products,INDUSTRY_Personal Products,INDUSTRY_Pharmaceuticals,INDUSTRY_Professional Services,INDUSTRY_Road & Rail,INDUSTRY_Semiconductors & Semiconductor,INDUSTRY_Software,INDUSTRY_Specialty Retail,"INDUSTRY_Technology Hardware, Storage &","INDUSTRY_Textiles, Apparel & Luxury Goo",INDUSTRY_Thrifts & Mortgage Finance,INDUSTRY_Tobacco,INDUSTRY_Trading Companies & Distributo,INDUSTRY_Transportation Infrastructure,INDUSTRY_Water Utilities,INDUSTRY_Wireless Telecommunication Ser,SECTOR_Consumer Staples,SECTOR_Energy,SECTOR_Financials,SECTOR_Health Care,SECTOR_Industrials,SECTOR_Information Technology,SECTOR_Materials,SECTOR_Real Estate,SECTOR_Telecommunication Services,SECTOR_Utilities,COUNTRY_NAME_BELGIUM,COUNTRY_NAME_BERMUDA,COUNTRY_NAME_BRITAIN,COUNTRY_NAME_CANADA,COUNTRY_NAME_CAYMAN ISLANDS,COUNTRY_NAME_CHINA,COUNTRY_NAME_DENMARK,COUNTRY_NAME_FINLAND,COUNTRY_NAME_FRANCE,COUNTRY_NAME_GERMANY,COUNTRY_NAME_GREECE,COUNTRY_NAME_INDIA,COUNTRY_NAME_IRELAND,COUNTRY_NAME_ISRAEL,COUNTRY_NAME_ITALY,COUNTRY_NAME_JAPAN,COUNTRY_NAME_JERSEY,COUNTRY_NAME_LUXEMBOURG,COUNTRY_NAME_MONACO,COUNTRY_NAME_NETHERLANDS,COUNTRY_NAME_NORWAY,COUNTRY_NAME_PORTUGAL,COUNTRY_NAME_PUERTO RICO,COUNTRY_NAME_SOUTH AFRICA,COUNTRY_NAME_SPAIN,COUNTRY_NAME_SWEDEN,COUNTRY_NAME_SWITZERLAND,COUNTRY_NAME_THAILAND,COUNTRY_NAME_UNITED STATES,B_DIVIDEND_YIELD,B_INTEREST_EXPENSES,B_SALES
10,0.5094946575051496,118393,9.595401,57.221441,13.92609,14.98007,17.60225,3.835612,10.123867288027606,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
11,0.9871871265091703,43480,9.595401,57.221441,21.37032,32.98244,88.38709,45.48043,8.354568288060442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
12,0.981160007422266,363000,7.823563,40.318647,15.5545,16.81054,5.726496,6.683918,10.97556762090605,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13,0.6104898203753151,106859,9.498417,49.224484,13.49644,14.87683,-3.530815,-10.51275,10.407530224005287,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14,0.8934783983902572,282488,7.823563,40.318647,9.212818,12.40888,6.186298,19.86257,11.533237766282106,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15,0.999367435668654,33800,16.894275,60.939539,14.06962,19.00474,-16.24549,-13.75465,8.83869681234353,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16,0.45972717896859183,89331,9.498417,49.224484,13.31247,14.50046,9.26198,2.708682,9.214890006674754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17,1.5185476047204105,3470,7.823563,40.318647,26.37462,24.61118,150.7123,72.06319,7.647606640035768,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18,0.9680948061255301,12438,7.668547,16.770899,38.15849,27.38756,12.74378,-7.093378,8.456614818530305,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19,0.8492999699287518,133782,9.498417,49.224484,21.3663,21.44044,42.01103,30.01261,10.934819787720961,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20,1.2233126648224286,22132,16.894275,60.939539,12.48319,13.84657,-11.77634,-12.94549,9.515911477263703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21,4.8541365030321355,49732,17.262757,53.202987,72.9092,58.17184,-53.94872,-57.04377,8.951595549419,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
22,0.8371481009090428,111556,16.894275,60.939539,14.51925,16.77134,9.585051,-0.08849558,10.66282033455183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23,1.4355803610106088,100875,9.179972,67.815106,23.03781,31.86768,-10.77683,-25.37089,9.938806432660483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24,0.8237978050322914,21157,16.894275,60.939539,15.88279,16.99765,-14.27623,-12.35574,8.905322227777496,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
25,0.6569547315835181,57542,9.498417,49.224484,17.65192,16.7443,41.59814,12.59716,9.735719576749684,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26,0.8896033655008919,124729,7.823563,40.318647,14.04088,15.36765,8.640273,16.61534,11.110415984687696,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
27,0.2474370486909385,1043,16.894275,60.939539,20.24003,20.52946,47.17557,42.49815,6.571722945589309,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
28,0.7346333253570435,5013,9.179972,67.815106,22.96451,23.76737,72.09439,55.53187,8.09712193091871,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29,0.6569354037309291,67000,9.498417,49.224484,13.34368,14.91334,16.35129,13.05988,8.890823576004383,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
30,0.8922019237692203,20300,9.498417,49.224484,26.08339,22.79795,32.921,20.70463,9.122601457668177,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
31,0.9773709210638184,28389,11.508646,55.665601,18.1943,17.15541,11.1703,-1.417186,9.249894683325552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
32,1.0186872817762058,14736,16.384215,54.255954,24.68918,24.63962,10.34483,22.02097,10.506901473323946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
